x,y,z,t
8.97167,0.617997,12.0697,29.03
8.84236,0.708398,12.4651,29.04
8.70822,0.797661,12.8565,29.05
8.5693,0.885736,13.242,29.06
8.42569,0.972574,13.6198,29.07
8.27749,1.05812,13.9878,29.08
8.12482,1.14234,14.3442,29.09
7.96781,1.22517,14.6868,29.1
7.80663,1.30658,15.0136,29.11
7.64147,1.38652,15.3227,29.12
7.47252,1.46494,15.612,29.13
7.30001,1.54182,15.8795,29.14
7.12418,1.6171,16.1235,29.15
6.94529,1.69076,16.3422,29.16
6.76361,1.76276,16.534,29.17
6.57945,1.83307,16.6975,29.18
6.39311,1.90167,16.8313,29.19
6.2049,1.96853,16.9345,29.2
6.01516,2.03364,17.0061,29.21
5.82422,2.09697,17.0455,29.22
5.63242,2.1585,17.0523,29.23
5.44012,2.21824,17.0264,29.24
5.24764,2.27618,16.9679,29.25
5.05535,2.3323,16.8771,29.26
4.86357,2.38661,16.7545,29.27
4.67264,2.43912,16.6011,29.28
4.48287,2.48983,16.4178,29.29
4.29458,2.53874,16.2059,29.3
4.10807,2.58588,15.9668,29.31
3.92362,2.63125,15.7021,29.32
3.74149,2.67488,15.4135,29.33
3.56193,2.71679,15.103,29.34
3.38517,2.757,14.7724,29.35
3.21141,2.79553,14.4238,29.36
3.04084,2.83242,14.0592,29.37
2.87363,2.86769,13.6807,29.38
2.70992,2.90137,13.2905,29.39
2.54983,2.9335,12.8906,29.4
2.39347,2.96411,12.483,29.41
2.24091,2.99324,12.0698,29.42
2.09222,3.02092,11.6527,29.43
1.94745,3.04718,11.2335,29.44
1.80662,3.07206,10.8141,29.45
1.66973,3.09561,10.396,29.46
1.53678,3.11785,9.98062,29.47
1.40775,3.13883,9.56939,29.48
1.2826,3.15858,9.16353,29.49
1.16129,3.17713,8.76416,29.5
1.04375,3.19452,8.37228,29.51
0.929928,3.21079,7.98877,29.52
0.819735,3.22598,7.61438,29.53
0.713092,3.2401,7.24976,29.54
0.609907,3.25321,6.89546,29.55
0.510086,3.26532,6.55192,29.56
0.413528,3.27648,6.21948,29.57
0.320131,3.28671,5.89841,29.58
0.22979,3.29604,5.58888,29.59
0.142397,3.3045,5.29099,29.6
0.0578443,3.31212,5.00477,29.61
-0.0239768,3.31891,4.73021,29.62
-0.103174,3.32492,4.46723,29.63
-0.179855,3.33016,4.21568,29.64
-0.254126,3.33465,3.97541,29.65
-0.326091,3.33842,3.74621,29.66
-0.395852,3.34149,3.52783,29.67
-0.46351,3.34388,3.32001,29.68
-0.529162,3.3456,3.12247,29.69
-0.592903,3.34668,2.9349,29.7
-0.654824,3.34714,2.75698,29.71
-0.715014,3.34698,2.58839,29.72
-0.773559,3.34623,2.42878,29.73
-0.830541,3.3449,2.27781,29.74
-0.886039,3.343,2.13516,29.75
-0.940129,3.34055,2.00046,29.76
-0.992883,3.33757,1.87338,29.77
-1.04437,3.33405,1.75358,29.78
-1.09466,3.33002,1.64073,29.79
-1.14381,3.32548,1.53451,29.8
-1.19188,3.32045,1.43459,29.81
-1.23892,3.31493,1.34067,29.82
-1.28501,3.30893,1.25243,29.83
-1.33017,3.30247,1.1696,29.84
-1.37446,3.29554,1.09189,29.85
-1.41793,3.28816,1.01902,29.86
-1.46062,3.28034,0.950739,29.87
-1.50257,3.27207,0.886784,29.88
-1.54381,3.26338,0.826917,29.89
-1.58438,3.25425,0.770908,29.9
-1.62432,3.24471,0.718534,29.91
-1.66366,3.23475,0.669584,29.92
-1.70242,3.22437,0.623856,29.93
-1.74063,3.2136,0.58116,29.94
-1.77832,3.20242,0.541313,29.95
-1.81551,3.19084,0.504142,29.96
-1.85223,3.17887,0.469482,29.97
-1.88849,3.16651,0.437179,29.98
-1.92431,3.15377,0.407084,29.99
-1.95971,3.14064,0.379059,30
-1.99471,3.12714,0.352972,30.01
-2.02932,3.11326,0.328698,30.02
-2.06355,3.09901,0.306122,30.03
-2.09742,3.08439,0.285131,30.04
-2.13095,3.0694,0.265622,30.05
-2.16413,3.05404,0.247498,30.06
-2.19698,3.03833,0.230665,30.07
-2.22951,3.02226,0.215039,30.08
-2.26173,3.00583,0.200536,30.09
-2.29364,2.98905,0.187082,30.1
-2.32525,2.97192,0.174604,30.11
-2.35657,2.95443,0.163035,30.12
-2.3876,2.9366,0.152313,30.13
-2.41835,2.91843,0.142379,30.14
-2.44882,2.89991,0.133178,30.15
-2.47902,2.88105,0.124658,30.16
-2.50894,2.86185,0.116771,30.17
-2.53859,2.84232,0.109472,30.18
-2.56797,2.82245,0.102719,30.19
-2.59709,2.80225,0.0964738,30.2
-2.62595,2.78172,0.0906986,30.21
-2.65454,2.76086,0.0853598,30.22
-2.68287,2.73967,0.0804256,30.23
-2.71094,2.71816,0.0758664,30.24
-2.73875,2.69633,0.0716546,30.25
-2.7663,2.67417,0.0677646,30.26
-2.79359,2.6517,0.0641726,30.27
-2.82062,2.62891,0.0608564,30.28
-2.84739,2.6058,0.0577953,30.29
-2.87389,2.58238,0.0549702,30.3
-2.90013,2.55866,0.0523634,30.31
-2.92611,2.53462,0.0499583,30.32
-2.95183,2.51027,0.0477396,30.33
-2.97727,2.48562,0.045693,30.34
-3.00245,2.46067,0.0438055,30.35
-3.02736,2.43542,0.0420648,30.36
-3.052,2.40987,0.0404596,30.37
-3.07637,2.38402,0.0389794,30.38
-3.10046,2.35787,0.0376145,30.39
-3.12428,2.33144,0.036356,30.4
-3.14781,2.30472,0.0351956,30.41
-3.17107,2.2777,0.0341255,30.42
-3.19405,2.25041,0.0331387,30.43
-3.21674,2.22282,0.0322286,30.44
-3.23915,2.19496,0.0313893,30.45
-3.26127,2.16682,0.030615,30.46
-3.2831,2.13841,0.0299006,30.47
-3.30464,2.10971,0.0292415,30.48
-3.32588,2.08075,0.0286331,30.49
-3.34682,2.05152,0.0280714,30.5
-3.36747,2.02202,0.0275527,30.51
-3.38781,1.99226,0.0270736,30.52
-3.40785,1.96224,0.0266309,30.53
-3.42759,1.93195,0.0262217,30.54
-3.44702,1.90141,0.0258432,30.55
-3.46613,1.87062,0.0254931,30.56
-3.48494,1.83957,0.025169,30.57
-3.50343,1.80828,0.0248689,30.58
-3.5216,1.77674,0.0245908,30.59
-3.53945,1.74496,0.024333,30.6
-3.55699,1.71293,0.0240938,30.61
-3.57419,1.68067,0.0238718,30.62
-3.59108,1.64817,0.0236656,30.63
-3.60763,1.61544,0.0234738,30.64
-3.62385,1.58248,0.0232955,30.65
-3.63974,1.54929,0.0231294,30.66
-3.6553,1.51588,0.0229747,30.67
-3.67052,1.48225,0.0228304,30.68
-3.6854,1.4484,0.0226958,30.69
-3.69994,1.41434,0.02257,30.7
-3.71414,1.38006,0.0224524,30.71
-3.72799,1.34558,0.0223424,30.72
-3.7415,1.31089,0.0222394,30.73
-3.75465,1.27599,0.0221428,30.74
-3.76746,1.2409,0.0220522,30.75
-3.77991,1.20561,0.0219671,30.76
-3.79201,1.17012,0.0218871,30.77
-3.80375,1.13445,0.0218119,30.78
-3.81514,1.09859,0.0217411,30.79
-3.82616,1.06254,0.0216744,30.8
-3.83682,1.02632,0.0216115,30.81
-3.84712,0.989912,0.0215522,30.82
-3.85705,0.953334,0.0214962,30.83
-3.86661,0.916586,0.0214433,30.84
-3.87581,0.879669,0.0213934,30.85
-3.88463,0.842589,0.0213461,30.86
-3.89309,0.805348,0.0213014,30.87
-3.90117,0.76795,0.0212591,30.88
-3.90887,0.730398,0.0212191,30.89
-3.9162,0.692695,0.0211813,30.9
-3.92315,0.654846,0.0211454,30.91
-3.92972,0.616853,0.0211115,30.92
-3.93591,0.57872,0.0210794,30.93
-3.94171,0.540451,0.0210491,30.94
-3.94713,0.502049,0.0210204,30.95
-3.95217,0.463518,0.0209933,30.96
-3.95682,0.424861,0.0209678,30.97
-3.96109,0.386082,0.0209437,30.98
-3.96496,0.347185,0.020921,30.99
-3.96845,0.308173,0.0208996,31
-3.97155,0.269049,0.0208796,31.01
-3.97425,0.229819,0.0208609,31.02
-3.97656,0.190485,0.0208433,31.03
-3.97848,0.151051,0.020827,31.04
-3.98,0.111521,0.0208119,31.05
-3.98112,0.0718985,0.0207978,31.06
-3.98185,0.0321874,0.0207849,31.07
-3.98218,-0.00760851,0.0207731,31.08
-3.98211,-0.0474854,0.0207623,31.09
-3.98165,-0.0874394,0.0207526,31.1
-3.98078,-0.127467,0.0207439,31.11
-3.97951,-0.167564,0.0207363,31.12
-3.97784,-0.207726,0.0207296,31.13
-3.97577,-0.24795,0.0207239,31.14
-3.9733,-0.288232,0.0207192,31.15
-3.97042,-0.328568,0.0207154,31.16
-3.96714,-0.368953,0.0207127,31.17
-3.96346,-0.409385,0.0207108,31.18
-3.95937,-0.449859,0.0207099,31.19
-3.95487,-0.49037,0.0207099,31.2
-3.94997,-0.530916,0.0207109,31.21
-3.94467,-0.571492,0.0207127,31.22
-3.93896,-0.612094,0.0207155,31.23
-3.93284,-0.652718,0.0207192,31.24
-3.92632,-0.693361,0.0207238,31.25
-3.91939,-0.734017,0.0207293,31.26
-3.91205,-0.774683,0.0207357,31.27
-3.90431,-0.815355,0.0207431,31.28
-3.89616,-0.856029,0.0207513,31.29
-3.8876,-0.896701,0.0207604,31.3
-3.87864,-0.937367,0.0207704,31.31
-3.86927,-0.978022,0.0207814,31.32
-3.8595,-1.01866,0.0207932,31.33
-3.84931,-1.05929,0.0208059,31.34
-3.83873,-1.09989,0.0208195,31.35
-3.82773,-1.14046,0.0208341,31.36
-3.81633,-1.181,0.0208495,31.37
-3.80453,-1.22151,0.0208659,31.38
-3.79232,-1.26198,0.0208831,31.39
-3.77971,-1.3024,0.0209013,31.4
-3.76669,-1.34278,0.0209204,31.41
-3.75327,-1.3831,0.0209403,31.42
-3.73945,-1.42337,0.0209613,31.43
-3.72522,-1.46358,0.0209831,31.44
-3.7106,-1.50373,0.0210059,31.45
-3.69557,-1.54381,0.0210295,31.46
-3.68014,-1.58382,0.0210542,31.47
-3.66431,-1.62375,0.0210797,31.48
-3.64809,-1.6636,0.0211062,31.49
-3.63146,-1.70336,0.0211337,31.5
-3.61444,-1.74304,0.0211621,31.51
-3.59703,-1.78262,0.0211914,31.52
-3.57922,-1.82211,0.0212217,31.53
-3.56101,-1.86149,0.021253,31.54
-3.54241,-1.90077,0.0212852,31.55
-3.52342,-1.93994,0.0213185,31.56
-3.50404,-1.979,0.0213527,31.57
-3.48427,-2.01794,0.0213878,31.58
-3.46411,-2.05676,0.021424,31.59
-3.44356,-2.09545,0.0214612,31.6
-3.42263,-2.13401,0.0214994,31.61
-3.40131,-2.17243,0.0215386,31.62
-3.37961,-2.21072,0.0215788,31.63
-3.35753,-2.24887,0.02162,31.64
-3.33507,-2.28687,0.0216623,31.65
-3.31223,-2.32471,0.0217056,31.66
-3.28901,-2.36241,0.02175,31.67
-3.26541,-2.39994,0.0217954,31.68
-3.24145,-2.43731,0.0218419,31.69
-3.2171,-2.47452,0.0218895,31.7
-3.19239,-2.51155,0.0219381,31.71
-3.16731,-2.54841,0.0219878,31.72
-3.14187,-2.58509,0.0220386,31.73
-3.11605,-2.62159,0.0220906,31.74
-3.08988,-2.6579,0.0221436,31.75
-3.06334,-2.69402,0.0221978,31.76
-3.03644,-2.72994,0.0222531,31.77
-3.00919,-2.76566,0.0223095,31.78
-2.98157,-2.80118,0.0223671,31.79
-2.95361,-2.8365,0.0224259,31.8
-2.92529,-2.8716,0.0224858,31.81
-2.89663,-2.90649,0.022547,31.82
-2.86762,-2.94116,0.0226093,31.83
-2.83826,-2.97561,0.0226728,31.84
-2.80856,-3.00983,0.0227376,31.85
-2.77852,-3.04381,0.0228035,31.86
-2.74814,-3.07757,0.0228708,31.87
-2.71742,-3.11109,0.0229392,31.88
-2.68638,-3.14436,0.023009,31.89
-2.655,-3.17739,0.02308,31.9
-2.62329,-3.21017,0.0231523,31.91
-2.59126,-3.2427,0.0232259,31.92
-2.5589,-3.27496,0.0233009,31.93
-2.52623,-3.30697,0.0233771,31.94
-2.49323,-3.33872,0.0234548,31.95
-2.45992,-3.37019,0.0235337,31.96
-2.4263,-3.40139,0.0236141,31.97
-2.39237,-3.43232,0.0236958,31.98
-2.35813,-3.46297,0.023779,31.99
-2.32358,-3.49333,0.0238636,32
-2.28874,-3.52341,0.0239496,32.01
-2.2536,-3.5532,0.024037,32.02
-2.21816,-3.5827,0.024126,32.03
-2.18242,-3.61189,0.0242164,32.04
-2.1464,-3.64079,0.0243083,32.05
-2.1101,-3.66938,0.0244017,32.06
-2.07351,-3.69767,0.0244967,32.07
-2.03663,-3.72564,0.0245932,32.08
-1.99949,-3.7533,0.0246913,32.09
-1.96206,-3.78065,0.024791,32.1
-1.92437,-3.80767,0.0248923,32.11
-1.88641,-3.83436,0.0249953,32.12
-1.84818,-3.86073,0.0250999,32.13
-1.8097,-3.88677,0.0252061,32.14
-1.77095,-3.91247,0.0253141,32.15
-1.73195,-3.93784,0.0254237,32.16
-1.69271,-3.96286,0.0255351,32.17
-1.65321,-3.98754,0.0256482,32.18
-1.61347,-4.01187,0.0257632,32.19
-1.57349,-4.03586,0.0258799,32.2
-1.53327,-4.05949,0.0259984,32.21
-1.49282,-4.08276,0.0261188,32.22
-1.45214,-4.10567,0.0262411,32.23
-1.41123,-4.12822,0.0263652,32.24
-1.3701,-4.15041,0.0264913,32.25
-1.32876,-4.17223,0.0266193,32.26
-1.28719,-4.19367,0.0267493,32.27
-1.24542,-4.21474,0.0268813,32.28
-1.20344,-4.23544,0.0270153,32.29
-1.16125,-4.25575,0.0271513,32.3
-1.11887,-4.27568,0.0272894,32.31
-1.07628,-4.29523,0.0274297,32.32
-1.03351,-4.31439,0.027572,32.33
-0.990549,-4.33316,0.0277165,32.34
-0.947403,-4.35153,0.0278633,32.35
-0.904077,-4.36951,0.0280122,32.36
-0.860575,-4.38709,0.0281634,32.37
-0.8169,-4.40427,0.0283168,32.38
-0.773057,-4.42105,0.0284726,32.39
-0.72905,-4.43742,0.0286308,32.4
-0.684883,-4.45338,0.0287913,32.41
-0.64056,-4.46893,0.0289542,32.42
-0.596085,-4.48406,0.0291196,32.43
-0.551462,-4.49878,0.0292874,32.44
-0.506696,-4.51309,0.0294578,32.45
-0.461791,-4.52697,0.0296307,32.46
-0.416751,-4.54043,0.0298062,32.47
-0.37158,-4.55346,0.0299844,32.48
-0.326283,-4.56607,0.0301652,32.49
-0.280863,-4.57825,0.0303487,32.5
-0.235326,-4.59,0.030535,32.51
-0.189675,-4.60132,0.030724,32.52
-0.143916,-4.6122,0.0309159,32.53
-0.0980511,-4.62265,0.0311106,32.54
-0.0520863,-4.63265,0.0313083,32.55
-0.0060257,-4.64222,0.0315089,32.56
0.0401264,-4.65134,0.0317125,32.57
0.0863654,-4.66002,0.0319191,32.58
0.132687,-4.66825,0.0321289,32.59
0.179086,-4.67604,0.0323417,32.6
0.225559,-4.68338,0.0325578,32.61
0.272101,-4.69026,0.032777,32.62
0.318707,-4.69669,0.0329996,32.63
0.365374,-4.70267,0.0332254,32.64
0.412095,-4.7082,0.0334547,32.65
0.458867,-4.71326,0.0336874,32.66
0.505685,-4.71787,0.0339235,32.67
0.552544,-4.72202,0.0341632,32.68
0.59944,-4.72571,0.0344065,32.69
0.646369,-4.72893,0.0346534,32.7
0.693325,-4.7317,0.034904,32.71
0.740303,-4.73399,0.0351583,32.72
0.7873,-4.73583,0.0354165,32.73
0.83431,-4.73719,0.0356785,32.74
0.881328,-4.73809,0.0359445,32.75
0.928351,-4.73852,0.0362145,32.76
0.975373,-4.73847,0.0364885,32.77
1.02239,-4.73796,0.0367666,32.78
1.0694,-4.73698,0.0370489,32.79
1.11639,-4.73552,0.0373354,32.8
1.16336,-4.73359,0.0376263,32.81
1.2103,-4.73119,0.0379215,32.82
1.25722,-4.72831,0.0382212,32.83
1.3041,-4.72496,0.0385254,32.84
1.35095,-4.72113,0.0388341,32.85
1.39775,-4.71682,0.0391476,32.86
1.4445,-4.71204,0.0394657,32.87
1.4912,-4.70678,0.0397887,32.88
1.53784,-4.70104,0.0401165,32.89
1.58442,-4.69483,0.0404493,32.9
1.63092,-4.68813,0.0407871,32.91
1.67736,-4.68096,0.04113,32.92
1.72372,-4.67331,0.0414781,32.93
1.77,-4.66518,0.0418314,32.94
1.81618,-4.65657,0.0421901,32.95
1.86228,-4.64748,0.0425543,32.96
1.90828,-4.63792,0.0429239,32.97
1.95418,-4.62787,0.0432992,32.98
1.99997,-4.61734,0.0436802,32.99
2.04565,-4.60634,0.0440669,33
2.09122,-4.59486,0.0444595,33.01
2.13666,-4.5829,0.044858,33.02
2.18197,-4.57046,0.0452626,33.03
2.22716,-4.55754,0.0456733,33.04
2.27221,-4.54414,0.0460903,33.05
2.31712,-4.53027,0.0465136,33.06
2.36188,-4.51592,0.0469433,33.07
2.4065,-4.5011,0.0473796,33.08
2.45096,-4.4858,0.0478225,33.09
2.49526,-4.47002,0.0482721,33.1
2.53939,-4.45377,0.0487285,33.11
2.58335,-4.43705,0.0491919,33.12
2.62715,-4.41985,0.0496623,33.13
2.67076,-4.40219,0.0501398,33.14
2.71418,-4.38405,0.0506246,33.15
2.75742,-4.36544,0.0511167,33.16
2.80047,-4.34636,0.0516163,33.17
2.84332,-4.32681,0.0521235,33.18
2.88596,-4.3068,0.0526384,33.19
2.9284,-4.28632,0.053161,33.2
2.97062,-4.26538,0.0536916,33.21
3.01263,-4.24397,0.0542302,33.22
3.05442,-4.2221,0.0547769,33.23
3.09598,-4.19977,0.0553319,33.24
3.1373,-4.17698,0.0558952,33.25
3.1784,-4.15373,0.0564671,33.26
3.21925,-4.13003,0.0570475,33.27
3.25985,-4.10587,0.0576367,33.28
3.30021,-4.08126,0.0582347,33.29
3.34031,-4.05619,0.0588417,33.3
3.38016,-4.03068,0.0594578,33.31
3.41974,-4.00471,0.0600831,33.32
3.45905,-3.9783,0.0607177,33.33
3.49809,-3.95145,0.0613618,33.34
3.53685,-3.92415,0.0620155,33.35
3.57533,-3.89641,0.0626789,33.36
3.61352,-3.86823,0.0633521,33.37
3.65142,-3.83961,0.0640353,33.38
3.68903,-3.81056,0.0647285,33.39
3.72634,-3.78107,0.065432,33.4
3.76334,-3.75115,0.0661457,33.41
3.80004,-3.72081,0.06687,33.42
3.83642,-3.69004,0.0676048,33.43
3.87248,-3.65884,0.0683503,33.44
3.90823,-3.62722,0.0691066,33.45
3.94364,-3.59519,0.0698739,33.46
3.97873,-3.56273,0.0706522,33.47
4.01349,-3.52986,0.0714417,33.48
4.0479,-3.49658,0.0722425,33.49
4.08197,-3.46289,0.0730547,33.5
4.11569,-3.4288,0.0738784,33.51
4.14907,-3.3943,0.0747138,33.52
4.18208,-3.35939,0.0755609,33.53
4.21474,-3.32409,0.0764199,33.54
4.24704,-3.2884,0.0772909,33.55
4.27896,-3.25231,0.0781739,33.56
4.31052,-3.21583,0.0790692,33.57
4.3417,-3.17896,0.0799767,33.58
4.3725,-3.14171,0.0808965,33.59
4.40291,-3.10408,0.0818289,33.6
4.43294,-3.06607,0.0827738,33.61
4.46258,-3.02768,0.0837313,33.62
4.49182,-2.98893,0.0847016,33.63
4.52066,-2.94981,0.0856847,33.64
4.5491,-2.91032,0.0866806,33.65
4.57713,-2.87047,0.0876895,33.66
4.60475,-2.83026,0.0887113,33.67
4.63196,-2.78969,0.0897463,33.68
4.65875,-2.74878,0.0907943,33.69
4.68512,-2.70751,0.0918555,33.7
4.71106,-2.66591,0.0929299,33.71
4.73658,-2.62396,0.0940175,33.72
4.76166,-2.58167,0.0951183,33.73
4.78631,-2.53905,0.0962324,33.74
4.81052,-2.4961,0.0973598,33.75
4.83428,-2.45283,0.0985004,33.76
4.8576,-2.40923,0.0996543,33.77
4.88047,-2.36531,0.100821,33.78
4.90289,-2.32108,0.102002,33.79
4.92485,-2.27654,0.103195,33.8
4.94636,-2.23169,0.104402,33.81
4.9674,-2.18654,0.105622,33.82
4.98797,-2.14109,0.106854,33.83
5.00808,-2.09535,0.1081,33.84
5.02772,-2.04931,0.109358,33.85
5.04688,-2.00299,0.110629,33.86
5.06556,-1.95639,0.111913,33.87
5.08377,-1.90951,0.113209,33.88
5.10149,-1.86235,0.114518,33.89
5.11872,-1.81493,0.115839,33.9
5.13547,-1.76724,0.117171,33.91
5.15172,-1.71929,0.118516,33.92
5.16748,-1.67108,0.119872,33.93
5.18275,-1.62263,0.121239,33.94
5.19751,-1.57392,0.122617,33.95
5.21177,-1.52497,0.124006,33.96
5.22553,-1.47579,0.125406,33.97
5.23878,-1.42637,0.126816,33.98
5.25152,-1.37672,0.128236,33.99
5.26375,-1.32685,0.129666,34
5.27546,-1.27675,0.131105,34.01
5.28666,-1.22645,0.132553,34.02
5.29734,-1.17593,0.134009,34.03
5.3075,-1.1252,0.135473,34.04
5.31713,-1.07428,0.136945,34.05
5.32624,-1.02316,0.138425,34.06
5.33483,-0.971849,0.13991,34.07
5.34288,-0.920352,0.141403,34.08
5.35041,-0.868674,0.1429,34.09
5.3574,-0.816821,0.144403,34.1
5.36385,-0.764795,0.145911,34.11
5.36977,-0.712604,0.147422,34.12
5.37516,-0.660252,0.148937,34.13
5.38,-0.607744,0.150454,34.14
5.3843,-0.555085,0.151974,34.15
5.38806,-0.50228,0.153494,34.16
5.39128,-0.449334,0.155016,34.17
5.39395,-0.396253,0.156537,34.18
5.39607,-0.343042,0.158057,34.19
5.39765,-0.289706,0.159576,34.2
5.39867,-0.23625,0.161092,34.21
5.39915,-0.182679,0.162605,34.22
5.39907,-0.128999,0.164113,34.23
5.39845,-0.0752154,0.165617,34.24
5.39727,-0.021333,0.167114,34.25
5.39553,0.0326428,0.168605,34.26
5.39324,0.0867064,0.170087,34.27
5.3904,0.140853,0.171561,34.28
5.38699,0.195076,0.173025,34.29
5.38303,0.249371,0.174477,34.3
5.37852,0.303732,0.175918,34.31
5.37344,0.358154,0.177346,34.32
5.36781,0.412632,0.17876,34.33
5.36161,0.467159,0.180158,34.34
5.35486,0.521731,0.18154,34.35
5.34755,0.576341,0.182904,34.36
5.33967,0.630985,0.18425,34.37
5.33124,0.685657,0.185576,34.38
5.32225,0.740351,0.186881,34.39
5.3127,0.795062,0.188164,34.4
5.30259,0.849783,0.189423,34.41
5.29191,0.904511,0.190658,34.42
5.28068,0.959238,0.191867,34.43
5.26889,1.01396,0.193048,34.44
5.25654,1.06867,0.194202,34.45
5.24363,1.12336,0.195326,34.46
5.23017,1.17803,0.196419,34.47
5.21615,1.23268,0.19748,34.48
5.20157,1.28729,0.198507,34.49
5.18643,1.34186,0.1995,34.5
5.17074,1.39638,0.200458,34.51
5.15449,1.45085,0.201378,34.52
5.13769,1.50527,0.20226,34.53
5.12034,1.55963,0.203103,34.54
5.10244,1.61391,0.203905,34.55
5.08399,1.66813,0.204666,34.56
5.06498,1.72226,0.205383,34.57
5.04543,1.77632,0.206057,34.58
5.02534,1.83028,0.206685,34.59
5.0047,1.88414,0.207268,34.6
4.98351,1.93791,0.207803,34.61
4.96178,1.99156,0.208289,34.62
4.93951,2.04511,0.208727,34.63
4.91671,2.09853,0.209115,34.64
4.89336,2.15183,0.209451,34.65
4.86948,2.205,0.209735,34.66
4.84507,2.25804,0.209967,34.67
4.82012,2.31094,0.210145,34.68
4.79465,2.36368,0.210268,34.69
4.76864,2.41628,0.210337,34.7
4.74211,2.46872,0.21035,34.71
4.71506,2.521,0.210307,34.72
4.68749,2.5731,0.210207,34.73
4.6594,2.62504,0.21005,34.74
4.63079,2.67679,0.209836,34.75
4.60166,2.72836,0.209563,34.76
4.57203,2.77973,0.209232,34.77
4.54189,2.83092,0.208843,34.78
4.51124,2.88189,0.208395,34.79
4.48008,2.93267,0.207888,34.8
4.44843,2.98322,0.207323,34.81
4.41627,3.03357,0.206699,34.82
4.38362,3.08368,0.206016,34.83
4.35048,3.13357,0.205275,34.84
4.31685,3.18322,0.204476,34.85
4.28273,3.23264,0.203618,34.86
4.24812,3.28181,0.202704,34.87
4.21304,3.33073,0.201733,34.88
4.17747,3.37939,0.200705,34.89
4.14144,3.42779,0.199621,34.9
4.10493,3.47593,0.198483,34.91
4.06795,3.52379,0.19729,34.92
4.03051,3.57138,0.196043,34.93
3.9926,3.61869,0.194744,34.94
3.95424,3.66571,0.193393,34.95
3.91542,3.71243,0.191992,34.96
3.87615,3.75886,0.190541,34.97
3.83643,3.80499,0.189042,34.98
3.79627,3.85081,0.187496,34.99
3.75567,3.89632,0.185904,35
3.71463,3.94151,0.184267,35.01
3.67315,3.98637,0.182587,35.02
3.63125,4.03091,0.180866,35.03
3.58892,4.07512,0.179105,35.04
3.54617,4.11899,0.177304,35.05
3.503,4.16252,0.175467,35.06
3.45941,4.2057,0.173595,35.07
3.41541,4.24853,0.171689,35.08
3.37101,4.291,0.169751,35.09
3.3262,4.33311,0.167782,35.1
3.28099,4.37485,0.165786,35.11
3.23539,4.41623,0.163762,35.12
3.18939,4.45722,0.161714,35.13
3.14301,4.49784,0.159643,35.14
3.09624,4.53807,0.157551,35.15
3.0491,4.57792,0.155439,35.16
3.00158,4.61737,0.15331,35.17
2.95368,4.65642,0.151166,35.18
2.90543,4.69506,0.149008,35.19
2.8568,4.7333,0.146838,35.2
2.80782,4.77113,0.144659,35.21
2.75849,4.80854,0.142471,35.22
2.70881,4.84554,0.140278,35.23
2.65878,4.8821,0.13808,35.24
2.6084,4.91824,0.13588,35.25
2.55769,4.95394,0.133679,35.26
2.50665,4.98921,0.131479,35.27
2.45528,5.02403,0.129282,35.28
2.40359,5.05841,0.12709,35.29
2.35157,5.09233,0.124904,35.3
2.29924,5.12581,0.122726,35.31
2.2466,5.15882,0.120557,35.32
2.19366,5.19137,0.1184,35.33
2.14041,5.22346,0.116255,35.34
2.08687,5.25507,0.114124,35.35
2.03303,5.28621,0.112008,35.36
1.9789,5.31688,0.10991,35.37
1.92449,5.34706,0.107829,35.38
1.86981,5.37675,0.105768,35.39
1.81485,5.40596,0.103727,35.4
1.75961,5.43467,0.101708,35.41
1.70412,5.46289,0.0997122,35.42
1.64836,5.49061,0.0977399,35.43
1.59235,5.51782,0.0957924,35.44
1.53609,5.54452,0.0938705,35.45
1.47959,5.57072,0.0919753,35.46
1.42284,5.5964,0.0901073,35.47
1.36586,5.62156,0.0882674,35.48
1.30865,5.6462,0.0864563,35.49
1.25121,5.67031,0.0846744,35.5
1.19355,5.6939,0.0829225,35.51
1.13567,5.71696,0.0812009,35.52
1.07759,5.73948,0.07951,35.53
1.01929,5.76147,0.0778504,35.54
0.960802,5.78291,0.0762222,35.55
0.902114,5.80382,0.0746258,35.56
0.843235,5.82417,0.0730614,35.57
0.784171,5.84398,0.071529,35.58
0.724927,5.86323,0.0700289,35.59
0.665507,5.88193,0.0685611,35.6
0.605919,5.90007,0.0671255,35.61
0.546165,5.91764,0.0657222,35.62
0.486253,5.93466,0.064351,35.63
0.426187,5.95111,0.0630119,35.64
0.365972,5.96699,0.0617047,35.65
0.305615,5.98229,0.0604292,35.66
0.24512,5.99703,0.0591851,35.67
0.184493,6.01118,0.0579721,35.68
0.123739,6.02476,0.05679,35.69
0.0628634,6.03776,0.0556385,35.7
0.00187251,6.05017,0.0545171,35.71
-0.0592285,6.06199,0.0534254,35.72
-0.120434,6.07323,0.0523632,35.73
-0.181738,6.08388,0.0513298,35.74
-0.243136,6.09393,0.0503248,35.75
-0.304622,6.10339,0.0493479,35.76
-0.366189,6.11225,0.0483984,35.77
-0.427833,6.12051,0.0474758,35.78
-0.489547,6.12818,0.0465797,35.79
-0.551326,6.13524,0.0457095,35.8
-0.613164,6.14169,0.0448646,35.81
-0.675055,6.14754,0.0440446,35.82
-0.736994,6.15278,0.0432487,35.83
-0.798974,6.15741,0.0424765,35.84
-0.860989,6.16143,0.0417274,35.85
-0.923035,6.16483,0.0410009,35.86
