x,y,z,t
3.52334,5.88518,0.535297,44.58
3.45914,5.93218,0.525645,44.59
3.39456,5.97864,0.515866,44.6
3.32962,6.02454,0.505973,44.61
3.26431,6.06988,0.49598,44.62
3.19865,6.11467,0.485899,44.63
3.13265,6.15888,0.475745,44.64
3.0663,6.20253,0.465531,44.65
2.99962,6.2456,0.45527,44.66
2.93261,6.28808,0.444976,44.67
2.86528,6.32999,0.434662,44.68
2.79763,6.3713,0.424341,44.69
2.72968,6.41202,0.414025,44.7
2.66142,6.45214,0.403727,44.71
2.59286,6.49166,0.393459,44.72
2.52401,6.53057,0.383234,44.73
2.45487,6.56887,0.373063,44.74
2.38545,6.60656,0.362956,44.75
2.31575,6.64362,0.352926,44.76
2.24579,6.68007,0.342982,44.77
2.17556,6.71589,0.333135,44.78
2.10507,6.75107,0.323393,44.79
2.03432,6.78563,0.313768,44.8
1.96333,6.81954,0.304266,44.81
1.89209,6.85281,0.294897,44.82
1.82061,6.88544,0.285667,44.83
1.7489,6.91742,0.276585,44.84
1.67696,6.94874,0.267657,44.85
1.6048,6.97941,0.258889,44.86
1.53242,7.00941,0.250287,44.87
1.45982,7.03876,0.241856,44.88
1.38701,7.06743,0.233601,44.89
1.314,7.09544,0.225526,44.9
1.24079,7.12277,0.217634,44.91
1.16739,7.14942,0.209929,44.92
1.0938,7.1754,0.202414,44.93
1.02002,7.20068,0.195091,44.94
0.94606,7.22529,0.18796,44.95
0.871927,7.2492,0.181025,44.96
0.797625,7.27241,0.174285,44.97
0.723158,7.29494,0.167741,44.98
0.648531,7.31676,0.161392,44.99
0.57375,7.33788,0.15524,45
0.498819,7.35829,0.149282,45.01
0.423743,7.37799,0.143517,45.02
0.348528,7.39699,0.137945,45.03
0.273178,7.41527,0.132563,45.04
0.1977,7.43283,0.127369,45.05
0.122098,7.44967,0.122361,45.06
0.0463778,7.46579,0.117536,45.07
-0.0294554,7.48119,0.112891,45.08
-0.105396,7.49585,0.108423,45.09
-0.181439,7.50979,0.104128,45.1
-0.257578,7.523,0.100004,45.11
-0.333808,7.53547,0.0960462,45.12
-0.410123,7.5472,0.0922509,45.13
-0.486518,7.55819,0.0886143,45.14
-0.562986,7.56845,0.0851321,45.15
-0.639522,7.57795,0.0818003,45.16
-0.716119,7.58671,0.0786146,45.17
-0.792773,7.59473,0.0755706,45.18
-0.869475,7.60199,0.0726639,45.19
-0.946222,7.6085,0.0698903,45.2
-1.02301,7.61425,0.0672452,45.21
-1.09982,7.61925,0.0647243,45.22
-1.17666,7.62349,0.0623232,45.23
-1.25352,7.62697,0.0600374,45.24
-1.33039,7.62969,0.0578627,45.25
-1.40726,7.63164,0.0557948,45.26
-1.48414,7.63283,0.0538293,45.27
-1.56101,7.63326,0.0519621,45.28
-1.63786,7.63292,0.0501891,45.29
-1.71469,7.6318,0.0485063,45.3
-1.79149,7.62992,0.0469097,45.31
-1.86826,7.62726,0.0453955,45.32
-1.94499,7.62384,0.0439598,45.33
-2.02166,7.61963,0.0425991,45.34
-2.09829,7.61466,0.0413098,45.35
-2.17485,7.6089,0.0400883,45.36
-2.25134,7.60237,0.0389314,45.37
-2.32775,7.59506,0.0378358,45.38
-2.40408,7.58698,0.0367985,45.39
-2.48032,7.57811,0.0358163,45.4
-2.55646,7.56846,0.0348864,45.41
-2.63249,7.55804,0.034006,45.42
-2.70841,7.54683,0.0331725,45.43
-2.78421,7.53484,0.0323832,45.44
-2.85988,7.52206,0.0316357,45.45
-2.93542,7.50851,0.0309278,45.46
-3.01081,7.49417,0.030257,45.47
-3.08606,7.47905,0.0296214,45.48
-3.16114,7.46315,0.0290188,45.49
-3.23607,7.44646,0.0284474,45.5
-3.31081,7.429,0.0279054,45.51
-3.38538,7.41075,0.0273909,45.52
-3.45977,7.39171,0.0269023,45.53
-3.53395,7.3719,0.0264381,45.54
-3.60793,7.3513,0.0259968,45.55
-3.68171,7.32993,0.0255771,45.56
-3.75526,7.30777,0.0251775,45.57
-3.82859,7.28483,0.0247969,45.58
-3.90169,7.26112,0.0244341,45.59
-3.97454,7.23662,0.024088,45.6
-4.04715,7.21135,0.0237576,45.61
-4.1195,7.1853,0.0234419,45.62
-4.19159,7.15848,0.02314,45.63
-4.26341,7.13088,0.0228511,45.64
-4.33494,7.10251,0.0225744,45.65
-4.40619,7.07336,0.022309,45.66
-4.47715,7.04345,0.0220544,45.67
-4.54781,7.01276,0.0218099,45.68
-4.61815,6.98131,0.0215749,45.69
-4.68818,6.94909,0.0213488,45.7
-4.75788,6.91611,0.021131,45.71
-4.82726,6.88236,0.0209212,45.72
-4.89629,6.84785,0.0207187,45.73
-4.96498,6.81258,0.0205233,45.74
-5.03331,6.77656,0.0203345,45.75
-5.10128,6.73978,0.0201519,45.76
-5.16887,6.70225,0.0199753,45.77
-5.2361,6.66396,0.0198042,45.78
-5.30293,6.62493,0.0196384,45.79
-5.36938,6.58515,0.0194776,45.8
-5.43543,6.54463,0.0193215,45.81
-5.50107,6.50336,0.01917,45.82
-5.56629,6.46136,0.0190228,45.83
-5.6311,6.41862,0.0188796,45.84
-5.69547,6.37514,0.0187403,45.85
-5.75941,6.33094,0.0186048,45.86
-5.8229,6.28601,0.0184728,45.87
-5.88595,6.24035,0.0183442,45.88
-5.94854,6.19397,0.0182188,45.89
-6.01066,6.14687,0.0180966,45.9
-6.07231,6.09906,0.0179774,45.91
-6.13348,6.05054,0.017861,45.92
-6.19416,6.0013,0.0177474,45.93
-6.25435,5.95136,0.0176365,45.94
-6.31404,5.90072,0.0175282,45.95
-6.37323,5.84938,0.0174224,45.96
-6.43189,5.79735,0.0173189,45.97
-6.49004,5.74463,0.0172178,45.98
-6.54766,5.69121,0.0171189,45.99
-6.60474,5.63712,0.0170223,46
-6.66128,5.58235,0.0169277,46.01
-6.71728,5.5269,0.0168352,46.02
-6.77271,5.47078,0.0167448,46.03
-6.82759,5.41399,0.0166562,46.04
-6.88189,5.35655,0.0165696,46.05
-6.93563,5.29844,0.0164848,46.06
-6.98878,5.23968,0.0164019,46.07
-7.04134,5.18027,0.0163207,46.08
-7.0933,5.12022,0.0162412,46.09
-7.14467,5.05953,0.0161634,46.1
-7.19542,4.9982,0.0160873,46.11
-7.24557,4.93624,0.0160128,46.12
-7.29509,4.87366,0.0159398,46.13
-7.34399,4.81046,0.0158684,46.14
-7.39225,4.74664,0.0157985,46.15
-7.43987,4.68221,0.0157302,46.16
-7.48685,4.61717,0.0156632,46.17
-7.53318,4.55154,0.0155978,46.18
-7.57885,4.48531,0.0155337,46.19
-7.62386,4.41849,0.015471,46.2
-7.6682,4.35109,0.0154096,46.21
-7.71186,4.28311,0.0153497,46.22
-7.75485,4.21456,0.015291,46.23
-7.79715,4.14544,0.0152336,46.24
-7.83875,4.07576,0.0151775,46.25
-7.87966,4.00552,0.0151227,46.26
-7.91987,3.93474,0.0150691,46.27
-7.95937,3.86341,0.0150167,46.28
-7.99815,3.79154,0.0149655,46.29
-8.03622,3.71914,0.0149155,46.3
-8.07356,3.64622,0.0148667,46.31
-8.11017,3.57278,0.014819,46.32
-8.14605,3.49882,0.0147725,46.33
-8.18118,3.42436,0.0147271,46.34
-8.21557,3.34939,0.0146828,46.35
-8.24921,3.27394,0.0146396,46.36
-8.2821,3.19799,0.0145975,46.37
-8.31422,3.12157,0.0145564,46.38
-8.34559,3.04467,0.0145165,46.39
-8.37618,2.9673,0.0144775,46.4
-8.406,2.88947,0.0144397,46.41
-8.43503,2.81119,0.0144028,46.42
-8.46329,2.73247,0.014367,46.43
-8.49076,2.6533,0.0143321,46.44
-8.51743,2.5737,0.0142983,46.45
-8.54331,2.49367,0.0142654,46.46
-8.56839,2.41322,0.0142336,46.47
-8.59267,2.33237,0.0142027,46.48
-8.61613,2.2511,0.0141727,46.49
-8.63879,2.16944,0.0141437,46.5
-8.66062,2.0874,0.0141157,46.51
-8.68164,2.00496,0.0140886,46.52
-8.70183,1.92216,0.0140624,46.53
-8.72119,1.83898,0.0140372,46.54
-8.73972,1.75545,0.0140129,46.55
-8.75742,1.67156,0.0139894,46.56
-8.77427,1.58733,0.0139669,46.57
-8.79028,1.50276,0.0139453,46.58
-8.80545,1.41787,0.0139246,46.59
-8.81977,1.33265,0.0139048,46.6
-8.83323,1.24712,0.0138858,46.61
-8.84584,1.16128,0.0138678,46.62
-8.8576,1.07514,0.0138506,46.63
-8.86849,0.988717,0.0138343,46.64
-8.87851,0.902009,0.0138188,46.65
-8.88767,0.815028,0.0138042,46.66
-8.89596,0.727781,0.0137905,46.67
-8.90337,0.640277,0.0137777,46.68
-8.90991,0.552524,0.0137657,46.69
-8.91558,0.46453,0.0137545,46.7
-8.92036,0.376303,0.0137442,46.71
-8.92426,0.287852,0.0137348,46.72
-8.92728,0.199185,0.0137262,46.73
-8.92941,0.110311,0.0137184,46.74
-8.93065,0.0212376,0.0137115,46.75
-8.931,-0.0680264,0.0137054,46.76
-8.93045,-0.157472,0.0137002,46.77
-8.92901,-0.247092,0.0136958,46.78
-8.92668,-0.336876,0.0136922,46.79
-8.92345,-0.426817,0.0136895,46.8
-8.91932,-0.516905,0.0136876,46.81
-8.91429,-0.607132,0.0136866,46.82
-8.90835,-0.697489,0.0136864,46.83
-8.90151,-0.787967,0.013687,46.84
-8.89377,-0.878559,0.0136885,46.85
-8.88512,-0.969253,0.0136908,46.86
-8.87557,-1.06004,0.013694,46.87
-8.8651,-1.15092,0.013698,46.88
-8.85373,-1.24187,0.0137029,46.89
-8.84145,-1.33289,0.0137086,46.9
-8.82826,-1.42397,0.0137152,46.91
-8.81415,-1.5151,0.0137226,46.92
-8.79914,-1.60628,0.0137309,46.93
-8.78321,-1.69748,0.01374,46.94
-8.76638,-1.78871,0.01375,46.95
-8.74863,-1.87995,0.0137609,46.96
-8.72997,-1.97119,0.0137726,46.97
-8.71039,-2.06244,0.0137853,46.98
-8.68991,-2.15366,0.0137987,46.99
-8.66851,-2.24487,0.0138131,47
-8.6462,-2.33605,0.0138284,47.01
-8.62297,-2.42718,0.0138445,47.02
-8.59884,-2.51826,0.0138616,47.03
-8.5738,-2.60929,0.0138795,47.04
-8.54784,-2.70025,0.0138984,47.05
-8.52098,-2.79112,0.0139182,47.06
-8.49321,-2.88192,0.0139389,47.07
-8.46453,-2.97261,0.0139605,47.08
-8.43494,-3.0632,0.0139831,47.09
-8.40445,-3.15368,0.0140066,47.1
-8.37305,-3.24403,0.014031,47.11
-8.34075,-3.33425,0.0140564,47.12
-8.30755,-3.42432,0.0140828,47.13
-8.27345,-3.51425,0.0141101,47.14
-8.23845,-3.60401,0.0141385,47.15
-8.20255,-3.6936,0.0141678,47.16
-8.16575,-3.78302,0.0141981,47.17
-8.12806,-3.87224,0.0142294,47.18
-8.08948,-3.96127,0.0142618,47.19
-8.05001,-4.05008,0.0142951,47.2
-8.00966,-4.13868,0.0143296,47.21
-7.96841,-4.22706,0.014365,47.22
-7.92629,-4.3152,0.0144016,47.23
-7.88328,-4.40309,0.0144392,47.24
-7.83939,-4.49073,0.0144778,47.25
-7.79463,-4.5781,0.0145176,47.26
-7.74899,-4.66521,0.0145585,47.27
-7.70249,-4.75203,0.0146006,47.28
-7.65511,-4.83856,0.0146437,47.29
-7.60687,-4.92478,0.014688,47.3
-7.55777,-5.0107,0.0147335,47.31
-7.50781,-5.0963,0.0147802,47.32
-7.457,-5.18157,0.014828,47.33
-7.40533,-5.2665,0.0148771,47.34
-7.35281,-5.35109,0.0149274,47.35
-7.29945,-5.43532,0.014979,47.36
-7.24525,-5.51919,0.0150318,47.37
-7.19021,-5.60268,0.0150859,47.38
-7.13433,-5.68578,0.0151413,47.39
-7.07763,-5.7685,0.015198,47.4
-7.02009,-5.85081,0.0152561,47.41
-6.96174,-5.93272,0.0153155,47.42
-6.90256,-6.0142,0.0153763,47.43
-6.84257,-6.09525,0.0154385,47.44
-6.78178,-6.17587,0.0155021,47.45
-6.72017,-6.25604,0.0155671,47.46
-6.65777,-6.33575,0.0156337,47.47
-6.59457,-6.415,0.0157017,47.48
-6.53057,-6.49378,0.0157713,47.49
-6.46579,-6.57207,0.0158423,47.5
-6.40023,-6.64987,0.015915,47.51
-6.33389,-6.72717,0.0159892,47.52
-6.26678,-6.80397,0.0160651,47.53
-6.1989,-6.88024,0.0161426,47.54
-6.13026,-6.95599,0.0162218,47.55
-6.06086,-7.03121,0.0163028,47.56
-5.99071,-7.10588,0.0163854,47.57
-5.91982,-7.18,0.0164698,47.58
-5.84818,-7.25356,0.0165561,47.59
-5.77581,-7.32654,0.0166441,47.6
-5.70271,-7.39896,0.0167341,47.61
-5.62889,-7.47078,0.016826,47.62
-5.55435,-7.54201,0.0169198,47.63
-5.4791,-7.61264,0.0170156,47.64
-5.40314,-7.68265,0.0171134,47.65
-5.32649,-7.75205,0.0172132,47.66
-5.24914,-7.82082,0.0173152,47.67
-5.17111,-7.88895,0.0174194,47.68
-5.09239,-7.95644,0.0175257,47.69
-5.013,-8.02328,0.0176342,47.7
-4.93295,-8.08946,0.0177451,47.71
-4.85223,-8.15496,0.0178583,47.72
-4.77086,-8.2198,0.0179738,47.73
-4.68884,-8.28394,0.0180918,47.74
-4.60618,-8.3474,0.0182123,47.75
-4.52289,-8.41016,0.0183353,47.76
-4.43897,-8.47221,0.0184609,47.77
-4.35443,-8.53354,0.0185891,47.78
-4.26928,-8.59415,0.0187201,47.79
-4.18353,-8.65403,0.0188539,47.8
-4.09718,-8.71318,0.0189904,47.81
-4.01024,-8.77157,0.0191299,47.82
-3.92271,-8.82922,0.0192723,47.83
-3.83461,-8.88611,0.0194178,47.84
-3.74594,-8.94222,0.0195664,47.85
-3.65672,-8.99757,0.0197182,47.86
-3.56694,-9.05213,0.0198732,47.87
-3.47662,-9.1059,0.0200316,47.88
-3.38576,-9.15888,0.0201933,47.89
-3.29437,-9.21106,0.0203586,47.9
-3.20246,-9.26242,0.0205275,47.91
-3.11005,-9.31297,0.0207,47.92
-3.01712,-9.3627,0.0208764,47.93
-2.9237,-9.4116,0.0210565,47.94
-2.8298,-9.45966,0.0212407,47.95
-2.73541,-9.50687,0.0214289,47.96
-2.64056,-9.55324,0.0216213,47.97
-2.54524,-9.59875,0.0218179,47.98
-2.44947,-9.6434,0.022019,47.99
-2.35326,-9.68718,0.0222246,48
-2.25661,-9.73009,0.0224348,48.01
-2.15953,-9.77212,0.0226497,48.02
-2.06204,-9.81326,0.0228696,48.03
-1.96414,-9.8535,0.0230944,48.04
-1.86583,-9.89285,0.0233244,48.05
-1.76714,-9.9313,0.0235597,48.06
-1.66806,-9.96883,0.0238005,48.07
-1.56861,-10.0054,0.0240469,48.08
-1.46879,-10.0411,0.024299,48.09
-1.36863,-10.0759,0.024557,48.1
-1.26811,-10.1098,0.0248212,48.11
-1.16726,-10.1427,0.0250916,48.12
-1.06609,-10.1746,0.0253685,48.13
-0.964595,-10.2056,0.0256521,48.14
-0.862796,-10.2357,0.0259425,48.15
-0.760698,-10.2648,0.0262399,48.16
-0.658313,-10.2929,0.0265446,48.17
-0.555649,-10.3201,0.0268568,48.18
-0.452717,-10.3463,0.0271768,48.19
-0.349526,-10.3715,0.0275047,48.2
-0.246086,-10.3957,0.0278408,48.21
-0.142407,-10.419,0.0281853,48.22
-0.0384989,-10.4413,0.0285386,48.23
0.0656282,-10.4625,0.0289009,48.24
0.169964,-10.4828,0.0292725,48.25
0.2745,-10.5021,0.0296538,48.26
0.379224,-10.5203,0.0300449,48.27
0.484126,-10.5376,0.0304463,48.28
0.589198,-10.5538,0.0308582,48.29
0.694427,-10.569,0.0312811,48.3
0.799804,-10.5832,0.0317153,48.31
0.905319,-10.5964,0.0321612,48.32
1.01096,-10.6085,0.0326192,48.33
1.11672,-10.6196,0.0330897,48.34
1.22259,-10.6297,0.0335731,48.35
1.32855,-10.6387,0.0340699,48.36
1.43459,-10.6467,0.0345805,48.37
1.54071,-10.6537,0.0351055,48.38
1.6469,-10.6596,0.0356454,48.39
1.75314,-10.6644,0.0362006,48.4
1.85942,-10.6682,0.0367719,48.41
1.96574,-10.671,0.0373596,48.42
2.07207,-10.6726,0.0379645,48.43
2.17842,-10.6733,0.0385872,48.44
2.28477,-10.6728,0.0392283,48.45
2.3911,-10.6713,0.0398886,48.46
2.49742,-10.6688,0.0405687,48.47
2.6037,-10.6651,0.0412694,48.48
2.70994,-10.6604,0.0419916,48.49
2.81612,-10.6546,0.042736,48.5
2.92224,-10.6478,0.0435036,48.51
3.02828,-10.6399,0.0442952,48.52
3.13424,-10.6309,0.0451117,48.53
3.2401,-10.6208,0.0459543,48.54
3.34584,-10.6096,0.0468238,48.55
3.45147,-10.5974,0.0477215,48.56
3.55697,-10.5841,0.0486485,48.57
3.66232,-10.5697,0.0496059,48.58
3.76752,-10.5542,0.0505951,48.59
3.87256,-10.5376,0.0516174,48.6
3.97742,-10.52,0.0526741,48.61
4.08209,-10.5012,0.0537668,48.62
4.18657,-10.4814,0.0548969,48.63
4.29083,-10.4605,0.056066,48.64
4.39488,-10.4385,0.057276,48.65
4.49869,-10.4154,0.0585284,48.66
4.60226,-10.3913,0.0598253,48.67
4.70557,-10.366,0.0611686,48.68
4.80862,-10.3397,0.0625603,48.69
4.91139,-10.3123,0.0640027,48.7
5.01387,-10.2838,0.0654979,48.71
5.11606,-10.2543,0.0670485,48.72
5.21793,-10.2236,0.068657,48.73
5.31948,-10.1919,0.070326,48.74
5.42069,-10.1591,0.0720584,48.75
5.52156,-10.1252,0.0738572,48.76
5.62208,-10.0902,0.0757254,48.77
5.72222,-10.0542,0.0776664,48.78
5.82199,-10.017,0.0796836,48.79
5.92136,-9.97886,0.0817808,48.8
6.02033,-9.93961,0.0839619,48.81
6.11889,-9.89928,0.0862308,48.82
6.21702,-9.85789,0.088592,48.83
6.31471,-9.81544,0.0910501,48.84
6.41196,-9.77192,0.0936098,48.85
6.50874,-9.72735,0.0962762,48.86
6.60505,-9.68171,0.0990549,48.87
6.70088,-9.63503,0.101951,48.88
6.79621,-9.58729,0.104972,48.89
6.89103,-9.5385,0.108122,48.9
6.98533,-9.48867,0.11141,48.91
7.07911,-9.43779,0.114842,48.92
7.17234,-9.38587,0.118426,48.93
7.26501,-9.33292,0.12217,48.94
7.35712,-9.27894,0.126082,48.95
7.44865,-9.22393,0.130171,48.96
7.53958,-9.16789,0.134447,48.97
7.62992,-9.11083,0.13892,48.98
7.71964,-9.05275,0.143601,48.99
7.80873,-8.99366,0.148502,49
7.89718,-8.93356,0.153633,49.01
7.98498,-8.87245,0.159009,49.02
8.07211,-8.81035,0.164642,49.03
8.15857,-8.74725,0.170548,49.04
8.24434,-8.68316,0.176741,49.05
8.3294,-8.61808,0.183238,49.06
8.41375,-8.55202,0.190056,49.07
8.49737,-8.48499,0.197213,49.08
8.58025,-8.41698,0.20473,49.09
8.66237,-8.34802,0.212627,49.1
8.74372,-8.27809,0.220926,49.11
8.8243,-8.20721,0.22965,49.12
8.90407,-8.13538,0.238825,49.13
8.98304,-8.06261,0.248477,49.14
9.06118,-7.9889,0.258635,49.15
9.13848,-7.91427,0.269328,49.16
9.21493,-7.83871,0.280589,49.17
9.29051,-7.76224,0.292451,49.18
9.36521,-7.68486,0.304952,49.19
9.43901,-7.60658,0.318129,49.2
9.51189,-7.5274,0.332023,49.21
9.58385,-7.44734,0.34668,49.22
9.65485,-7.36639,0.362144,49.23
9.7249,-7.28458,0.378467,49.24
9.79396,-7.2019,0.3957,49.25
9.86202,-7.11836,0.413899,49.26
9.92906,-7.03398,0.433126,49.27
9.99507,-6.94876,0.453443,49.28
10.06,-6.8627,0.474919,49.29
10.1239,-6.77583,0.497625,49.3
10.1867,-6.68814,0.52164,49.31
10.2484,-6.59965,0.547044,49.32
10.3089,-6.51037,0.573926,49.33
10.3682,-6.4203,0.602377,49.34
10.4264,-6.32946,0.632498,49.35
10.4834,-6.23785,0.664392,49.36
10.5391,-6.14549,0.698173,49.37
10.5936,-6.05239,0.733958,49.38
10.6468,-5.95856,0.771875,49.39
10.6986,-5.86401,0.812058,49.4
10.7492,-5.76875,0.85465,49.41
10.7983,-5.6728,0.899803,49.42
10.846,-5.57616,0.947677,49.43
10.8923,-5.47885,0.998445,49.44
10.9371,-5.38089,1.05229,49.45
10.9804,-5.28228,1.1094,49.46
11.0221,-5.18304,1.16998,49.47
11.0623,-5.08318,1.23425,49.48
11.1008,-4.98273,1.30243,49.49
11.1376,-4.88168,1.37477,49.5
11.1726,-4.78007,1.45152,49.51
11.2059,-4.67791,1.53296,49.52
11.2374,-4.5752,1.61937,49.53
11.2669,-4.47198,1.71104,49.54
11.2945,-4.36825,1.80829,49.55
11.3201,-4.26404,1.91145,49.56
11.3437,-4.15937,2.02088,49.57
11.365,-4.05425,2.13693,49.58
11.3842,-3.94871,2.25999,49.59
11.4011,-3.84277,2.39045,49.6
11.4156,-3.73644,2.52873,49.61
11.4277,-3.62976,2.67527,49.62
11.4373,-3.52274,2.8305,49.63
11.4442,-3.41541,2.99489,49.64
11.4484,-3.3078,3.16892,49.65
11.4498,-3.19993,3.35309,49.66
11.4482,-3.09184,3.54788,49.67
11.4437,-2.98354,3.75382,49.68
11.436,-2.87507,3.97143,49.69
11.425,-2.76646,4.20123,49.7
11.4107,-2.65774,4.44375,49.71
11.3928,-2.54895,4.69952,49.72
11.3713,-2.44012,4.96905,49.73
11.346,-2.33129,5.25286,49.74
11.3168,-2.22249,5.55144,49.75
11.2835,-2.11377,5.86525,49.76
11.246,-2.00516,6.19474,49.77
11.2041,-1.89671,6.5403,49.78
11.1577,-1.78846,6.90228,49.79
11.1065,-1.68046,7.28098,49.8
11.0505,-1.57276,7.67663,49.81
10.9895,-1.4654,8.08937,49.82
10.9232,-1.35843,8.51926,49.83
10.8516,-1.25192,8.96624,49.84
10.7745,-1.14591,9.43014,49.85
10.6916,-1.04045,9.91067,49.86
10.6029,-0.935618,10.4074,49.87
10.5082,-0.831459,10.9196,49.88
10.4073,-0.72804,11.4467,49.89
10.3002,-0.625423,11.9875,49.9
10.1865,-0.523672,12.541,49.91
10.0664,-0.422854,13.1056,49.92
9.93953,-0.323036,13.6799,49.93
9.80596,-0.224287,14.2618,49.94
9.66559,-0.126676,14.8494,49.95
9.51836,-0.0302734,15.4403,49.96
9.36426,0.0648497,16.0318,49.97
9.20329,0.158622,16.6213,49.98
9.0355,0.250972,17.2056,49.99
8.86093,0.341829,17.7815,50
8.6797,0.431122,18.3455,50.01
8.49193,0.518781,18.8942,50.02
8.2978,0.604738,19.4237,50.03
8.09752,0.688926,19.9303,50.04
7.89132,0.771279,20.4101,50.05
7.67951,0.851734,20.8594,50.06
7.4624,0.930233,21.2743,50.07
7.24035,1.00672,21.6512,50.08
7.01378,1.08113,21.9867,50.09
6.7831,1.15343,22.2776,50.1
6.54879,1.22357,22.5209,50.11
6.31134,1.29151,22.714,50.12
6.07129,1.3572,22.8549,50.13
5.82917,1.42063,22.9417,50.14
5.58554,1.48176,22.9734,50.15
5.34099,1.54058,22.9491,50.16
5.0961,1.59707,22.8687,50.17
4.85144,1.65123,22.7326,50.18
4.6076,1.70305,22.5417,50.19
4.36515,1.75253,22.2974,50.2
4.12465,1.79968,22.0018,50.21
3.88664,1.84453,21.6572,50.22
3.65162,1.88709,21.2665,50.23
3.42009,1.92738,20.8328,50.24
3.19248,1.96543,20.3599,50.25
2.96923,2.00129,19.8513,50.26
2.7507,2.03498,19.3113,50.27
2.53724,2.06656,18.7437,50.28
2.32914,2.09607,18.1529,50.29
2.12665,2.12355,17.543,50.3
1.92998,2.14906,16.9181,50.31
1.73931,2.17266,16.2823,50.32
1.55476,2.1944,15.6394,50.33
1.37642,2.21433,14.9931,50.34
1.20435,2.23253,14.3469,50.35
1.03856,2.24904,13.7039,50.36
0.879027,2.26392,13.0671,50.37
0.725717,2.27724,12.4391,50.38
0.578553,2.28905,11.8224,50.39
0.437439,2.29941,11.2189,50.4
0.302256,2.30839,10.6305,50.41
0.172867,2.31603,10.0587,50.42
0.0491202,2.32239,9.50473,50.43
-0.069151,2.32752,8.96963,50.44
-0.182122,2.33149,8.45416,50.45
-0.289979,2.33433,7.95887,50.46
-0.392911,2.3361,7.48414,50.47
-0.491113,2.33684,7.03014,50.48
-0.584783,2.3366,6.59689,50.49
-0.674118,2.33543,6.18429,50.5
-0.759315,2.33336,5.7921,50.51
-0.84057,2.33043,5.41997,50.52
-0.918074,2.32669,5.06747,50.53
-0.992015,2.32216,4.7341,50.54
-1.06258,2.31688,4.4193,50.55
-1.12994,2.31089,4.12244,50.56
-1.19427,2.30421,3.84288,50.57
-1.25574,2.29688,3.57994,50.58
-1.31451,2.28892,3.33293,50.59
-1.37073,2.28035,3.10114,50.6
-1.42455,2.2712,2.88387,50.61
-1.4761,2.2615,2.6804,50.62
-1.52552,2.25126,2.49006,50.63
-1.57293,2.24051,2.31214,50.64
-1.61845,2.22926,2.14598,50.65
-1.66221,2.21753,1.99092,50.66
-1.70429,2.20535,1.84635,50.67
-1.74481,2.19271,1.71164,50.68
-1.78385,2.17965,1.58621,50.69
-1.82151,2.16617,1.4695,50.7
-1.85787,2.15229,1.36097,50.71
-1.893,2.13802,1.26011,50.72
-1.92698,2.12336,1.16643,50.73
-1.95988,2.10834,1.07947,50.74
-1.99176,2.09296,0.998782,50.75
-2.02267,2.07722,0.923958,50.76
-2.05269,2.06115,0.854604,50.77
-2.08184,2.04475,0.790349,50.78
-2.1102,2.02802,0.730845,50.79
-2.13778,2.01097,0.675765,50.8
-2.16465,1.99362,0.6248,50.81
-2.19084,1.97596,0.577662,50.82
-2.21637,1.958,0.534079,50.83
-2.24129,1.93975,0.4938,50.84
-2.26563,1.92122,0.456585,50.85
-2.28941,1.90241,0.422216,50.86
-2.31265,1.88332,0.390483,50.87
-2.33539,1.86396,0.361195,50.88
-2.35764,1.84433,0.334172,50.89
-2.37943,1.82444,0.309245,50.9
-2.40076,1.8043,0.28626,50.91
-2.42167,1.7839,0.265071,50.92
-2.44216,1.76325,0.245543,50.93
-2.46225,1.74236,0.22755,50.94
-2.48195,1.72122,0.210977,50.95
-2.50127,1.69984,0.195715,50.96
-2.52022,1.67823,0.181664,50.97
-2.53882,1.65638,0.168731,50.98
-2.55707,1.63431,0.156829,50.99
-2.57498,1.612,0.14588,51
-2.59256,1.58948,0.135808,51.01
-2.60982,1.56673,0.126546,51.02
-2.62675,1.54377,0.11803,51.03
-2.64337,1.52059,0.110202,51.04
-2.65968,1.49719,0.103008,51.05
-2.67568,1.47359,0.0963966,51.06
-2.69138,1.44978,0.0903228,51.07
-2.70678,1.42577,0.0847434,51.08
-2.72188,1.40155,0.0796193,51.09
-2.73669,1.37714,0.0749138,51.1
-2.75122,1.35252,0.0705936,51.11
-2.76545,1.32772,0.0666275,51.12
-2.77939,1.30272,0.0629872,51.13
-2.79305,1.27753,0.0596463,51.14
-2.80642,1.25215,0.0565805,51.15
-2.81951,1.22659,0.0537675,51.16
-2.83231,1.20085,0.0511868,51.17
-2.84483,1.17493,0.0488194,51.18
-2.85707,1.14883,0.0466479,51.19
-2.86902,1.12256,0.0446562,51.2
-2.88069,1.09611,0.0428296,51.21
-2.89208,1.0695,0.0411545,51.22
-2.90319,1.04272,0.0396185,51.23
-2.91401,1.01577,0.03821,51.24
-2.92455,0.988662,0.0369186,51.25
-2.93481,0.961394,0.0357345,51.26
-2.94478,0.933969,0.0346489,51.27
-2.95447,0.906389,0.0336536,51.28
-2.96387,0.878657,0.0327411,51.29
-2.97298,0.850776,0.0319044,51.3
-2.98181,0.822747,0.0311374,51.31
-2.99035,0.794575,0.0304341,51.32
-2.9986,0.766261,0.0297892,51.33
-3.00656,0.737807,0.029198,51.34
-3.01423,0.709217,0.0286559,51.35
-3.02161,0.680493,0.0281587,51.36
-3.02869,0.651638,0.0277028,51.37
